Config,Model,FPR,TPR
contaminated_v1,CatBoost,0.08672953856517346,0.5956889018351296
contaminated_v1,CatBoost,0.08992926911417985,0.600058258083309
contaminated_v1,CatBoost,0.09245537217918491,0.6047189047480338
contaminated_v1,CatBoost,0.09430784776018862,0.6105447130789396
contaminated_v1,CatBoost,0.09616032334119232,0.6163705214098456
contaminated_v1,CatBoost,0.09801279892219603,0.6204485872414798
contaminated_v1,CatBoost,0.10037049511620075,0.6280221380716574
contaminated_v1,CatBoost,0.10323341192320647,0.6326827847363822
contaminated_v1,CatBoost,0.10592792185921186,0.6385085930672881
contaminated_v1,CatBoost,0.10912765240821826,0.6431692397320128
contaminated_v1,CatBoost,0.11148534860222296,0.6466647247305564
contaminated_v1,CatBoost,0.11417985853822836,0.6530731138945529
contaminated_v1,CatBoost,0.11653755473223308,0.6580250509758229
contaminated_v1,CatBoost,0.11990569215223981,0.6623944072240023
contaminated_v1,CatBoost,0.12243179521724486,0.6714244101369065
contaminated_v1,CatBoost,0.1254631188952509,0.6755024759685406
contaminated_v1,CatBoost,0.12714718760525429,0.680745703466356
contaminated_v1,CatBoost,0.129504883799259,0.6851150597145353
contaminated_v1,CatBoost,0.13253620747726508,0.6880279638799883
contaminated_v1,CatBoost,0.13573593802627149,0.6923973201281678
contaminated_v1,CatBoost,0.13809363422027618,0.6976405476259832
contaminated_v1,CatBoost,0.14078814415628157,0.7008447422079813
contaminated_v1,CatBoost,0.14398787470528798,0.706379260122342
contaminated_v1,CatBoost,0.14769282586729537,0.7104573259539761
contaminated_v1,CatBoost,0.15072414954530144,0.7142441013690649
contaminated_v1,CatBoost,0.15476591444930954,0.7165744247014273
contaminated_v1,CatBoost,0.15712361064331426,0.7200699096999709
contaminated_v1,CatBoost,0.16082856180532165,0.7238566851150597
contaminated_v1,CatBoost,0.16402829235432806,0.7264782988639674
contaminated_v1,CatBoost,0.16756483664533514,0.7308476551121468
contaminated_v1,CatBoost,0.17261704277534523,0.734925720943781
contaminated_v1,CatBoost,0.17547995958235096,0.7387124963588698
contaminated_v1,CatBoost,0.17800606264735602,0.7436644334401398
